name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Caroline County, Virginia",45.0,63.0,21.0,05000US51033,51,033,D,Owner,"Non-family, elderly",Severe cost burden
"Caroline County, Virginia",0.0,161.0,22.0,05000US51033,51,033,D,Owner,"Non-family, elderly",N/A
"Caroline County, Virginia",1215.0,298.0,23.0,05000US51033,51,033,S,Owner,"Non-family, non-elderly",All
"Caroline County, Virginia",790.0,235.0,24.0,05000US51033,51,033,D,Owner,"Non-family, non-elderly",No cost burden
"Caroline County, Virginia",85.0,75.0,25.0,05000US51033,51,033,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Caroline County, Virginia",290.0,176.0,26.0,05000US51033,51,033,D,Owner,"Non-family, non-elderly",Severe cost burden
"Caroline County, Virginia",45.0,44.0,27.0,05000US51033,51,033,D,Owner,"Non-family, non-elderly",N/A
"Caroline County, Virginia",1695.0,404.0,28.0,05000US51033,51,033,S,Renter,All,All
"Caroline County, Virginia",110.0,103.0,29.0,05000US51033,51,033,S,Renter,"Small family, elderly",All
"Caroline County, Virginia",20.0,38.0,30.0,05000US51033,51,033,D,Renter,"Small family, elderly",No cost burden
"Caroline County, Virginia",35.0,46.0,31.0,05000US51033,51,033,D,Renter,"Small family, elderly",Moderate cost burden
"Caroline County, Virginia",55.0,83.0,32.0,05000US51033,51,033,D,Renter,"Small family, elderly",Severe cost burden
"Caroline County, Virginia",0.0,161.0,33.0,05000US51033,51,033,D,Renter,"Small family, elderly",N/A
"Caroline County, Virginia",560.0,153.0,34.0,05000US51033,51,033,S,Renter,"Small family, non-elderly",All
"Caroline County, Virginia",255.0,132.0,35.0,05000US51033,51,033,D,Renter,"Small family, non-elderly",No cost burden
"Caroline County, Virginia",155.0,78.0,36.0,05000US51033,51,033,D,Renter,"Small family, non-elderly",Moderate cost burden
"Caroline County, Virginia",105.0,69.0,37.0,05000US51033,51,033,D,Renter,"Small family, non-elderly",Severe cost burden
"Caroline County, Virginia",50.0,48.0,38.0,05000US51033,51,033,D,Renter,"Small family, non-elderly",N/A
"Caroline County, Virginia",170.0,140.0,39.0,05000US51033,51,033,S,Renter,Large family,All
"Caroline County, Virginia",20.0,37.0,40.0,05000US51033,51,033,D,Renter,Large family,No cost burden
"Caroline County, Virginia",35.0,50.0,41.0,05000US51033,51,033,D,Renter,Large family,Moderate cost burden
"Caroline County, Virginia",95.0,136.0,42.0,05000US51033,51,033,D,Renter,Large family,Severe cost burden
"Caroline County, Virginia",20.0,33.0,43.0,05000US51033,51,033,D,Renter,Large family,N/A
"Caroline County, Virginia",330.0,151.0,44.0,05000US51033,51,033,S,Renter,"Non-family, elderly",All
"Caroline County, Virginia",90.0,63.0,45.0,05000US51033,51,033,D,Renter,"Non-family, elderly",No cost burden
"Caroline County, Virginia",85.0,117.0,46.0,05000US51033,51,033,D,Renter,"Non-family, elderly",Moderate cost burden
"Caroline County, Virginia",15.0,27.0,47.0,05000US51033,51,033,D,Renter,"Non-family, elderly",Severe cost burden
"Caroline County, Virginia",140.0,100.0,48.0,05000US51033,51,033,D,Renter,"Non-family, elderly",N/A
"Caroline County, Virginia",530.0,247.0,49.0,05000US51033,51,033,S,Renter,"Non-family, non-elderly",All
"Caroline County, Virginia",245.0,171.0,50.0,05000US51033,51,033,D,Renter,"Non-family, non-elderly",No cost burden
"Caroline County, Virginia",215.0,162.0,51.0,05000US51033,51,033,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Caroline County, Virginia",30.0,38.0,52.0,05000US51033,51,033,D,Renter,"Non-family, non-elderly",Severe cost burden
"Caroline County, Virginia",40.0,45.0,53.0,05000US51033,51,033,D,Renter,"Non-family, non-elderly",N/A
