name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Chesapeake city, Virginia",1370.0,387.0,21.0,05000US51550,51,550,D,Owner,"Non-family, elderly",Severe cost burden
"Chesapeake city, Virginia",25.0,42.0,22.0,05000US51550,51,550,D,Owner,"Non-family, elderly",N/A
"Chesapeake city, Virginia",6995.0,871.0,23.0,05000US51550,51,550,S,Owner,"Non-family, non-elderly",All
"Chesapeake city, Virginia",4040.0,629.0,24.0,05000US51550,51,550,D,Owner,"Non-family, non-elderly",No cost burden
"Chesapeake city, Virginia",1755.0,369.0,25.0,05000US51550,51,550,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Chesapeake city, Virginia",1100.0,336.0,26.0,05000US51550,51,550,D,Owner,"Non-family, non-elderly",Severe cost burden
"Chesapeake city, Virginia",105.0,111.0,27.0,05000US51550,51,550,D,Owner,"Non-family, non-elderly",N/A
"Chesapeake city, Virginia",19335.0,960.0,28.0,05000US51550,51,550,S,Renter,All,All
"Chesapeake city, Virginia",780.0,180.0,29.0,05000US51550,51,550,S,Renter,"Small family, elderly",All
"Chesapeake city, Virginia",275.0,158.0,30.0,05000US51550,51,550,D,Renter,"Small family, elderly",No cost burden
"Chesapeake city, Virginia",240.0,90.0,31.0,05000US51550,51,550,D,Renter,"Small family, elderly",Moderate cost burden
"Chesapeake city, Virginia",190.0,111.0,32.0,05000US51550,51,550,D,Renter,"Small family, elderly",Severe cost burden
"Chesapeake city, Virginia",80.0,47.0,33.0,05000US51550,51,550,D,Renter,"Small family, elderly",N/A
"Chesapeake city, Virginia",10235.0,882.0,34.0,05000US51550,51,550,S,Renter,"Small family, non-elderly",All
"Chesapeake city, Virginia",5790.0,630.0,35.0,05000US51550,51,550,D,Renter,"Small family, non-elderly",No cost burden
"Chesapeake city, Virginia",2530.0,544.0,36.0,05000US51550,51,550,D,Renter,"Small family, non-elderly",Moderate cost burden
"Chesapeake city, Virginia",1495.0,380.0,37.0,05000US51550,51,550,D,Renter,"Small family, non-elderly",Severe cost burden
"Chesapeake city, Virginia",425.0,213.0,38.0,05000US51550,51,550,D,Renter,"Small family, non-elderly",N/A
"Chesapeake city, Virginia",1040.0,315.0,39.0,05000US51550,51,550,S,Renter,Large family,All
"Chesapeake city, Virginia",465.0,224.0,40.0,05000US51550,51,550,D,Renter,Large family,No cost burden
"Chesapeake city, Virginia",275.0,141.0,41.0,05000US51550,51,550,D,Renter,Large family,Moderate cost burden
"Chesapeake city, Virginia",225.0,157.0,42.0,05000US51550,51,550,D,Renter,Large family,Severe cost burden
"Chesapeake city, Virginia",75.0,67.0,43.0,05000US51550,51,550,D,Renter,Large family,N/A
"Chesapeake city, Virginia",2105.0,398.0,44.0,05000US51550,51,550,S,Renter,"Non-family, elderly",All
"Chesapeake city, Virginia",750.0,298.0,45.0,05000US51550,51,550,D,Renter,"Non-family, elderly",No cost burden
"Chesapeake city, Virginia",475.0,202.0,46.0,05000US51550,51,550,D,Renter,"Non-family, elderly",Moderate cost burden
"Chesapeake city, Virginia",730.0,209.0,47.0,05000US51550,51,550,D,Renter,"Non-family, elderly",Severe cost burden
"Chesapeake city, Virginia",155.0,94.0,48.0,05000US51550,51,550,D,Renter,"Non-family, elderly",N/A
"Chesapeake city, Virginia",5175.0,694.0,49.0,05000US51550,51,550,S,Renter,"Non-family, non-elderly",All
"Chesapeake city, Virginia",2860.0,542.0,50.0,05000US51550,51,550,D,Renter,"Non-family, non-elderly",No cost burden
"Chesapeake city, Virginia",1270.0,419.0,51.0,05000US51550,51,550,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Chesapeake city, Virginia",730.0,232.0,52.0,05000US51550,51,550,D,Renter,"Non-family, non-elderly",Severe cost burden
"Chesapeake city, Virginia",320.0,164.0,53.0,05000US51550,51,550,D,Renter,"Non-family, non-elderly",N/A
