name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Roanoke County, Virginia",465.0,245.0,36.0,05000US51161,51,161,D,Renter,"Small family, non-elderly",Moderate cost burden
"Roanoke County, Virginia",295.0,206.0,37.0,05000US51161,51,161,D,Renter,"Small family, non-elderly",Severe cost burden
"Roanoke County, Virginia",110.0,93.0,38.0,05000US51161,51,161,D,Renter,"Small family, non-elderly",N/A
"Roanoke County, Virginia",210.0,151.0,39.0,05000US51161,51,161,S,Renter,Large family,All
"Roanoke County, Virginia",100.0,91.0,40.0,05000US51161,51,161,D,Renter,Large family,No cost burden
"Roanoke County, Virginia",80.0,98.0,41.0,05000US51161,51,161,D,Renter,Large family,Moderate cost burden
"Roanoke County, Virginia",0.0,161.0,42.0,05000US51161,51,161,D,Renter,Large family,Severe cost burden
"Roanoke County, Virginia",35.0,56.0,43.0,05000US51161,51,161,D,Renter,Large family,N/A
"Roanoke County, Virginia",955.0,224.0,44.0,05000US51161,51,161,S,Renter,"Non-family, elderly",All
"Roanoke County, Virginia",330.0,144.0,45.0,05000US51161,51,161,D,Renter,"Non-family, elderly",No cost burden
"Roanoke County, Virginia",245.0,99.0,46.0,05000US51161,51,161,D,Renter,"Non-family, elderly",Moderate cost burden
"Roanoke County, Virginia",290.0,164.0,47.0,05000US51161,51,161,D,Renter,"Non-family, elderly",Severe cost burden
"Roanoke County, Virginia",95.0,70.0,48.0,05000US51161,51,161,D,Renter,"Non-family, elderly",N/A
"Roanoke County, Virginia",3535.0,628.0,49.0,05000US51161,51,161,S,Renter,"Non-family, non-elderly",All
"Roanoke County, Virginia",2385.0,513.0,50.0,05000US51161,51,161,D,Renter,"Non-family, non-elderly",No cost burden
"Roanoke County, Virginia",435.0,205.0,51.0,05000US51161,51,161,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Roanoke County, Virginia",610.0,299.0,52.0,05000US51161,51,161,D,Renter,"Non-family, non-elderly",Severe cost burden
"Roanoke County, Virginia",105.0,91.0,53.0,05000US51161,51,161,D,Renter,"Non-family, non-elderly",N/A
