name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Type,Cost_Burden
"Charlottesville city, Virginia",400.0,175.0,20.0,05000US51540,51,540,D,Owner,"Non-family, elderly",Moderate cost burden
"Charlottesville city, Virginia",305.0,141.0,21.0,05000US51540,51,540,D,Owner,"Non-family, elderly",Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,22.0,05000US51540,51,540,D,Owner,"Non-family, elderly",N/A
"Charlottesville city, Virginia",1570.0,322.0,23.0,05000US51540,51,540,S,Owner,"Non-family, non-elderly",All
"Charlottesville city, Virginia",860.0,247.0,24.0,05000US51540,51,540,D,Owner,"Non-family, non-elderly",No cost burden
"Charlottesville city, Virginia",505.0,209.0,25.0,05000US51540,51,540,D,Owner,"Non-family, non-elderly",Moderate cost burden
"Charlottesville city, Virginia",170.0,86.0,26.0,05000US51540,51,540,D,Owner,"Non-family, non-elderly",Severe cost burden
"Charlottesville city, Virginia",35.0,35.0,27.0,05000US51540,51,540,D,Owner,"Non-family, non-elderly",N/A
"Charlottesville city, Virginia",9010.0,605.0,28.0,05000US51540,51,540,S,Renter,All,All
"Charlottesville city, Virginia",50.0,47.0,29.0,05000US51540,51,540,S,Renter,"Small family, elderly",All
"Charlottesville city, Virginia",30.0,53.0,30.0,05000US51540,51,540,D,Renter,"Small family, elderly",No cost burden
"Charlottesville city, Virginia",0.0,161.0,31.0,05000US51540,51,540,D,Renter,"Small family, elderly",Moderate cost burden
"Charlottesville city, Virginia",20.0,35.0,32.0,05000US51540,51,540,D,Renter,"Small family, elderly",Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,33.0,05000US51540,51,540,D,Renter,"Small family, elderly",N/A
"Charlottesville city, Virginia",2285.0,415.0,34.0,05000US51540,51,540,S,Renter,"Small family, non-elderly",All
"Charlottesville city, Virginia",1160.0,331.0,35.0,05000US51540,51,540,D,Renter,"Small family, non-elderly",No cost burden
"Charlottesville city, Virginia",460.0,215.0,36.0,05000US51540,51,540,D,Renter,"Small family, non-elderly",Moderate cost burden
"Charlottesville city, Virginia",610.0,233.0,37.0,05000US51540,51,540,D,Renter,"Small family, non-elderly",Severe cost burden
"Charlottesville city, Virginia",55.0,59.0,38.0,05000US51540,51,540,D,Renter,"Small family, non-elderly",N/A
"Charlottesville city, Virginia",165.0,125.0,39.0,05000US51540,51,540,S,Renter,Large family,All
"Charlottesville city, Virginia",75.0,77.0,40.0,05000US51540,51,540,D,Renter,Large family,No cost burden
"Charlottesville city, Virginia",45.0,69.0,41.0,05000US51540,51,540,D,Renter,Large family,Moderate cost burden
"Charlottesville city, Virginia",45.0,77.0,42.0,05000US51540,51,540,D,Renter,Large family,Severe cost burden
"Charlottesville city, Virginia",0.0,161.0,43.0,05000US51540,51,540,D,Renter,Large family,N/A
"Charlottesville city, Virginia",925.0,253.0,44.0,05000US51540,51,540,S,Renter,"Non-family, elderly",All
"Charlottesville city, Virginia",380.0,171.0,45.0,05000US51540,51,540,D,Renter,"Non-family, elderly",No cost burden
"Charlottesville city, Virginia",170.0,100.0,46.0,05000US51540,51,540,D,Renter,"Non-family, elderly",Moderate cost burden
"Charlottesville city, Virginia",350.0,158.0,47.0,05000US51540,51,540,D,Renter,"Non-family, elderly",Severe cost burden
"Charlottesville city, Virginia",25.0,40.0,48.0,05000US51540,51,540,D,Renter,"Non-family, elderly",N/A
"Charlottesville city, Virginia",5580.0,482.0,49.0,05000US51540,51,540,S,Renter,"Non-family, non-elderly",All
"Charlottesville city, Virginia",1965.0,311.0,50.0,05000US51540,51,540,D,Renter,"Non-family, non-elderly",No cost burden
"Charlottesville city, Virginia",1405.0,351.0,51.0,05000US51540,51,540,D,Renter,"Non-family, non-elderly",Moderate cost burden
"Charlottesville city, Virginia",1910.0,295.0,52.0,05000US51540,51,540,D,Renter,"Non-family, non-elderly",Severe cost burden
"Charlottesville city, Virginia",305.0,124.0,53.0,05000US51540,51,540,D,Renter,"Non-family, non-elderly",N/A
