"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Year_Structure_Built","Young_Children"
"Accomack County, Virginia","145.0","126.0","32.0","05000US51001","51","001","D","Renter","1939-","Yes"
"Accomack County, Virginia","535.0","171.0","33.0","05000US51001","51","001","D","Renter","1939-","No"
"Albemarle County, Virginia","37010.0","638.0","1.0","05000US51003","51","003","T","All","All","All"
"Albemarle County, Virginia","23625.0","860.0","2.0","05000US51003","51","003","S","Owner","All","All"
"Albemarle County, Virginia","3465.0","462.0","3.0","05000US51003","51","003","S","Owner","2000+","All"
"Albemarle County, Virginia","1020.0","241.0","4.0","05000US51003","51","003","D","Owner","2000+","Yes"
"Albemarle County, Virginia","2445.0","370.0","5.0","05000US51003","51","003","D","Owner","2000+","No"
"Albemarle County, Virginia","10470.0","746.0","6.0","05000US51003","51","003","S","Owner","1980 to 1999","All"
"Albemarle County, Virginia","1340.0","328.0","7.0","05000US51003","51","003","D","Owner","1980 to 1999","Yes"
"Albemarle County, Virginia","9130.0","743.0","8.0","05000US51003","51","003","D","Owner","1980 to 1999","No"
"Albemarle County, Virginia","6510.0","587.0","9.0","05000US51003","51","003","S","Owner","1960 to 1979","All"
"Albemarle County, Virginia","730.0","226.0","10.0","05000US51003","51","003","D","Owner","1960 to 1979","Yes"
"Albemarle County, Virginia","5785.0","591.0","11.0","05000US51003","51","003","D","Owner","1960 to 1979","No"
"Albemarle County, Virginia","1800.0","348.0","12.0","05000US51003","51","003","S","Owner","1940 to 1959","All"
"Albemarle County, Virginia","130.0","119.0","13.0","05000US51003","51","003","D","Owner","1940 to 1959","Yes"
"Albemarle County, Virginia","1670.0","318.0","14.0","05000US51003","51","003","D","Owner","1940 to 1959","No"
"Albemarle County, Virginia","1380.0","304.0","15.0","05000US51003","51","003","S","Owner","1939-","All"
"Albemarle County, Virginia","95.0","63.0","16.0","05000US51003","51","003","D","Owner","1939-","Yes"
"Albemarle County, Virginia","1285.0","298.0","17.0","05000US51003","51","003","D","Owner","1939-","No"
"Albemarle County, Virginia","13385.0","916.0","18.0","05000US51003","51","003","S","Renter","All","All"
"Albemarle County, Virginia","3280.0","526.0","19.0","05000US51003","51","003","S","Renter","2000+","All"
"Albemarle County, Virginia","685.0","286.0","20.0","05000US51003","51","003","D","Renter","2000+","Yes"
"Albemarle County, Virginia","2595.0","492.0","21.0","05000US51003","51","003","D","Renter","2000+","No"
"Albemarle County, Virginia","4795.0","695.0","22.0","05000US51003","51","003","S","Renter","1980 to 1999","All"
"Albemarle County, Virginia","790.0","350.0","23.0","05000US51003","51","003","D","Renter","1980 to 1999","Yes"
"Albemarle County, Virginia","4005.0","628.0","24.0","05000US51003","51","003","D","Renter","1980 to 1999","No"
"Albemarle County, Virginia","3795.0","726.0","25.0","05000US51003","51","003","S","Renter","1960 to 1979","All"
"Albemarle County, Virginia","345.0","220.0","26.0","05000US51003","51","003","D","Renter","1960 to 1979","Yes"
"Albemarle County, Virginia","3445.0","713.0","27.0","05000US51003","51","003","D","Renter","1960 to 1979","No"
"Albemarle County, Virginia","650.0","288.0","28.0","05000US51003","51","003","S","Renter","1940 to 1959","All"
"Albemarle County, Virginia","200.0","181.0","29.0","05000US51003","51","003","D","Renter","1940 to 1959","Yes"
"Albemarle County, Virginia","450.0","188.0","30.0","05000US51003","51","003","D","Renter","1940 to 1959","No"
"Albemarle County, Virginia","860.0","265.0","31.0","05000US51003","51","003","S","Renter","1939-","All"
"Albemarle County, Virginia","65.0","61.0","32.0","05000US51003","51","003","D","Renter","1939-","Yes"
"Albemarle County, Virginia","800.0","252.0","33.0","05000US51003","51","003","D","Renter","1939-","No"
"Amherst County, Virginia","12730.0","370.0","1.0","05000US51009","51","009","T","All","All","All"
"Amherst County, Virginia","9680.0","490.0","2.0","05000US51009","51","009","S","Owner","All","All"
"Amherst County, Virginia","485.0","198.0","3.0","05000US51009","51","009","S","Owner","2000+","All"
"Amherst County, Virginia","155.0","130.0","4.0","05000US51009","51","009","D","Owner","2000+","Yes"
"Amherst County, Virginia","330.0","132.0","5.0","05000US51009","51","009","D","Owner","2000+","No"
"Amherst County, Virginia","3860.0","458.0","6.0","05000US51009","51","009","S","Owner","1980 to 1999","All"
"Amherst County, Virginia","750.0","224.0","7.0","05000US51009","51","009","D","Owner","1980 to 1999","Yes"
"Amherst County, Virginia","3115.0","394.0","8.0","05000US51009","51","009","D","Owner","1980 to 1999","No"
"Amherst County, Virginia","2955.0","393.0","9.0","05000US51009","51","009","S","Owner","1960 to 1979","All"
"Amherst County, Virginia","185.0","121.0","10.0","05000US51009","51","009","D","Owner","1960 to 1979","Yes"
"Amherst County, Virginia","2770.0","363.0","11.0","05000US51009","51","009","D","Owner","1960 to 1979","No"
"Amherst County, Virginia","1430.0","302.0","12.0","05000US51009","51","009","S","Owner","1940 to 1959","All"
"Amherst County, Virginia","105.0","79.0","13.0","05000US51009","51","009","D","Owner","1940 to 1959","Yes"
"Amherst County, Virginia","1325.0","291.0","14.0","05000US51009","51","009","D","Owner","1940 to 1959","No"
"Amherst County, Virginia","945.0","242.0","15.0","05000US51009","51","009","S","Owner","1939-","All"
"Amherst County, Virginia","145.0","122.0","16.0","05000US51009","51","009","D","Owner","1939-","Yes"
"Amherst County, Virginia","800.0","204.0","17.0","05000US51009","51","009","D","Owner","1939-","No"
"Amherst County, Virginia","3050.0","476.0","18.0","05000US51009","51","009","S","Renter","All","All"
"Amherst County, Virginia","50.0","58.0","19.0","05000US51009","51","009","S","Renter","2000+","All"
"Amherst County, Virginia","30.0","46.0","20.0","05000US51009","51","009","D","Renter","2000+","Yes"
"Amherst County, Virginia","20.0","33.0","21.0","05000US51009","51","009","D","Renter","2000+","No"
"Amherst County, Virginia","925.0","316.0","22.0","05000US51009","51","009","S","Renter","1980 to 1999","All"
"Amherst County, Virginia","170.0","131.0","23.0","05000US51009","51","009","D","Renter","1980 to 1999","Yes"
"Amherst County, Virginia","750.0","306.0","24.0","05000US51009","51","009","D","Renter","1980 to 1999","No"
"Amherst County, Virginia","1185.0","336.0","25.0","05000US51009","51","009","S","Renter","1960 to 1979","All"
"Amherst County, Virginia","475.0","261.0","26.0","05000US51009","51","009","D","Renter","1960 to 1979","Yes"
"Amherst County, Virginia","710.0","231.0","27.0","05000US51009","51","009","D","Renter","1960 to 1979","No"
"Amherst County, Virginia","640.0","207.0","28.0","05000US51009","51","009","S","Renter","1940 to 1959","All"
"Amherst County, Virginia","115.0","94.0","29.0","05000US51009","51","009","D","Renter","1940 to 1959","Yes"
"Amherst County, Virginia","530.0","194.0","30.0","05000US51009","51","009","D","Renter","1940 to 1959","No"
"Amherst County, Virginia","250.0","139.0","31.0","05000US51009","51","009","S","Renter","1939-","All"
"Amherst County, Virginia","0.0","161.0","32.0","05000US51009","51","009","D","Renter","1939-","Yes"
"Amherst County, Virginia","250.0","139.0","33.0","05000US51009","51","009","D","Renter","1939-","No"
"Arlington County, Virginia","89525.0","1296.0","1.0","05000US51013","51","013","T","All","All","All"
"Arlington County, Virginia","45710.0","1326.0","2.0","05000US51013","51","013","S","Owner","All","All"
"Arlington County, Virginia","2245.0","390.0","3.0","05000US51013","51","013","S","Owner","2000+","All"
"Arlington County, Virginia","495.0","209.0","4.0","05000US51013","51","013","D","Owner","2000+","Yes"
"Arlington County, Virginia","1745.0","325.0","5.0","05000US51013","51","013","D","Owner","2000+","No"
"Arlington County, Virginia","8445.0","596.0","6.0","05000US51013","51","013","S","Owner","1980 to 1999","All"
"Arlington County, Virginia","820.0","256.0","7.0","05000US51013","51","013","D","Owner","1980 to 1999","Yes"
"Arlington County, Virginia","7625.0","567.0","8.0","05000US51013","51","013","D","Owner","1980 to 1999","No"
"Arlington County, Virginia","7280.0","734.0","9.0","05000US51013","51","013","S","Owner","1960 to 1979","All"
"Arlington County, Virginia","615.0","219.0","10.0","05000US51013","51","013","D","Owner","1960 to 1979","Yes"
"Arlington County, Virginia","6660.0","701.0","11.0","05000US51013","51","013","D","Owner","1960 to 1979","No"
"Arlington County, Virginia","20290.0","1081.0","12.0","05000US51013","51","013","S","Owner","1940 to 1959","All"
"Arlington County, Virginia","3160.0","504.0","13.0","05000US51013","51","013","D","Owner","1940 to 1959","Yes"
"Arlington County, Virginia","17135.0","1152.0","14.0","05000US51013","51","013","D","Owner","1940 to 1959","No"
"Arlington County, Virginia","7455.0","728.0","15.0","05000US51013","51","013","S","Owner","1939-","All"
"Arlington County, Virginia","1475.0","385.0","16.0","05000US51013","51","013","D","Owner","1939-","Yes"
"Arlington County, Virginia","5985.0","586.0","17.0","05000US51013","51","013","D","Owner","1939-","No"
"Arlington County, Virginia","43815.0","1535.0","18.0","05000US51013","51","013","S","Renter","All","All"
"Arlington County, Virginia","3815.0","450.0","19.0","05000US51013","51","013","S","Renter","2000+","All"
"Arlington County, Virginia","265.0","141.0","20.0","05000US51013","51","013","D","Renter","2000+","Yes"
"Arlington County, Virginia","3550.0","439.0","21.0","05000US51013","51","013","D","Renter","2000+","No"
"Arlington County, Virginia","9800.0","827.0","22.0","05000US51013","51","013","S","Renter","1980 to 1999","All"
"Arlington County, Virginia","390.0","199.0","23.0","05000US51013","51","013","D","Renter","1980 to 1999","Yes"
"Arlington County, Virginia","9410.0","848.0","24.0","05000US51013","51","013","D","Renter","1980 to 1999","No"
"Arlington County, Virginia","14125.0","1151.0","25.0","05000US51013","51","013","S","Renter","1960 to 1979","All"
"Arlington County, Virginia","1120.0","404.0","26.0","05000US51013","51","013","D","Renter","1960 to 1979","Yes"
"Arlington County, Virginia","13005.0","1024.0","27.0","05000US51013","51","013","D","Renter","1960 to 1979","No"
"Arlington County, Virginia","14215.0","1271.0","28.0","05000US51013","51","013","S","Renter","1940 to 1959","All"
"Arlington County, Virginia","1525.0","513.0","29.0","05000US51013","51","013","D","Renter","1940 to 1959","Yes"
"Arlington County, Virginia","12695.0","1114.0","30.0","05000US51013","51","013","D","Renter","1940 to 1959","No"
"Arlington County, Virginia","1855.0","473.0","31.0","05000US51013","51","013","S","Renter","1939-","All"
"Arlington County, Virginia","235.0","147.0","32.0","05000US51013","51","013","D","Renter","1939-","Yes"
"Arlington County, Virginia","1625.0","431.0","33.0","05000US51013","51","013","D","Renter","1939-","No"
"Augusta County, Virginia","27370.0","424.0","1.0","05000US51015","51","015","T","All","All","All"
"Augusta County, Virginia","21725.0","665.0","2.0","05000US51015","51","015","S","Owner","All","All"
"Augusta County, Virginia","1125.0","267.0","3.0","05000US51015","51","015","S","Owner","2000+","All"
"Augusta County, Virginia","385.0","180.0","4.0","05000US51015","51","015","D","Owner","2000+","Yes"
"Augusta County, Virginia","740.0","212.0","5.0","05000US51015","51","015","D","Owner","2000+","No"
"Augusta County, Virginia","8995.0","718.0","6.0","05000US51015","51","015","S","Owner","1980 to 1999","All"
"Augusta County, Virginia","1350.0","368.0","7.0","05000US51015","51","015","D","Owner","1980 to 1999","Yes"
"Augusta County, Virginia","7645.0","699.0","8.0","05000US51015","51","015","D","Owner","1980 to 1999","No"
"Augusta County, Virginia","6780.0","655.0","9.0","05000US51015","51","015","S","Owner","1960 to 1979","All"
"Augusta County, Virginia","770.0","246.0","10.0","05000US51015","51","015","D","Owner","1960 to 1979","Yes"
"Augusta County, Virginia","6005.0","652.0","11.0","05000US51015","51","015","D","Owner","1960 to 1979","No"
"Augusta County, Virginia","2255.0","327.0","12.0","05000US51015","51","015","S","Owner","1940 to 1959","All"
"Augusta County, Virginia","195.0","135.0","13.0","05000US51015","51","015","D","Owner","1940 to 1959","Yes"
"Augusta County, Virginia","2060.0","330.0","14.0","05000US51015","51","015","D","Owner","1940 to 1959","No"
"Augusta County, Virginia","2575.0","438.0","15.0","05000US51015","51","015","S","Owner","1939-","All"
"Augusta County, Virginia","330.0","211.0","16.0","05000US51015","51","015","D","Owner","1939-","Yes"
"Augusta County, Virginia","2245.0","375.0","17.0","05000US51015","51","015","D","Owner","1939-","No"
"Augusta County, Virginia","5640.0","669.0","18.0","05000US51015","51","015","S","Renter","All","All"
"Augusta County, Virginia","140.0","100.0","19.0","05000US51015","51","015","S","Renter","2000+","All"
"Augusta County, Virginia","15.0","31.0","20.0","05000US51015","51","015","D","Renter","2000+","Yes"
"Augusta County, Virginia","120.0","96.0","21.0","05000US51015","51","015","D","Renter","2000+","No"
"Augusta County, Virginia","1735.0","494.0","22.0","05000US51015","51","015","S","Renter","1980 to 1999","All"
"Augusta County, Virginia","610.0","359.0","23.0","05000US51015","51","015","D","Renter","1980 to 1999","Yes"
"Augusta County, Virginia","1120.0","338.0","24.0","05000US51015","51","015","D","Renter","1980 to 1999","No"
"Augusta County, Virginia","1620.0","375.0","25.0","05000US51015","51","015","S","Renter","1960 to 1979","All"
"Augusta County, Virginia","245.0","171.0","26.0","05000US51015","51","015","D","Renter","1960 to 1979","Yes"
"Augusta County, Virginia","1370.0","354.0","27.0","05000US51015","51","015","D","Renter","1960 to 1979","No"
"Augusta County, Virginia","1090.0","347.0","28.0","05000US51015","51","015","S","Renter","1940 to 1959","All"
"Augusta County, Virginia","270.0","224.0","29.0","05000US51015","51","015","D","Renter","1940 to 1959","Yes"
"Augusta County, Virginia","820.0","305.0","30.0","05000US51015","51","015","D","Renter","1940 to 1959","No"
"Augusta County, Virginia","1060.0","319.0","31.0","05000US51015","51","015","S","Renter","1939-","All"
"Augusta County, Virginia","230.0","159.0","32.0","05000US51015","51","015","D","Renter","1939-","Yes"
"Augusta County, Virginia","830.0","298.0","33.0","05000US51015","51","015","D","Renter","1939-","No"
"Bedford County, Virginia","27000.0","600.0","1.0","05000US51019","51","019","T","All","All","All"
"Bedford County, Virginia","22205.0","718.0","2.0","05000US51019","51","019","S","Owner","All","All"
"Bedford County, Virginia","2845.0","390.0","3.0","05000US51019","51","019","S","Owner","2000+","All"
"Bedford County, Virginia","420.0","132.0","4.0","05000US51019","51","019","D","Owner","2000+","Yes"
"Bedford County, Virginia","2425.0","368.0","5.0","05000US51019","51","019","D","Owner","2000+","No"
"Bedford County, Virginia","11185.0","576.0","6.0","05000US51019","51","019","S","Owner","1980 to 1999","All"
"Bedford County, Virginia","1620.0","366.0","7.0","05000US51019","51","019","D","Owner","1980 to 1999","Yes"
"Bedford County, Virginia","9565.0","576.0","8.0","05000US51019","51","019","D","Owner","1980 to 1999","No"
"Bedford County, Virginia","5485.0","485.0","9.0","05000US51019","51","019","S","Owner","1960 to 1979","All"
"Bedford County, Virginia","570.0","245.0","10.0","05000US51019","51","019","D","Owner","1960 to 1979","Yes"
"Bedford County, Virginia","4920.0","424.0","11.0","05000US51019","51","019","D","Owner","1960 to 1979","No"
"Bedford County, Virginia","1550.0","288.0","12.0","05000US51019","51","019","S","Owner","1940 to 1959","All"
"Bedford County, Virginia","35.0","42.0","13.0","05000US51019","51","019","D","Owner","1940 to 1959","Yes"
"Bedford County, Virginia","1515.0","283.0","14.0","05000US51019","51","019","D","Owner","1940 to 1959","No"
"Bedford County, Virginia","1140.0","292.0","15.0","05000US51019","51","019","S","Owner","1939-","All"
"Bedford County, Virginia","105.0","146.0","16.0","05000US51019","51","019","D","Owner","1939-","Yes"
"Bedford County, Virginia","1035.0","253.0","17.0","05000US51019","51","019","D","Owner","1939-","No"
"Bedford County, Virginia","4800.0","671.0","18.0","05000US51019","51","019","S","Renter","All","All"
"Bedford County, Virginia","85.0","77.0","19.0","05000US51019","51","019","S","Renter","2000+","All"
"Bedford County, Virginia","0.0","161.0","20.0","05000US51019","51","019","D","Renter","2000+","Yes"
"Bedford County, Virginia","85.0","77.0","21.0","05000US51019","51","019","D","Renter","2000+","No"
"Bedford County, Virginia","2345.0","540.0","22.0","05000US51019","51","019","S","Renter","1980 to 1999","All"
"Bedford County, Virginia","295.0","156.0","23.0","05000US51019","51","019","D","Renter","1980 to 1999","Yes"
"Bedford County, Virginia","2050.0","527.0","24.0","05000US51019","51","019","D","Renter","1980 to 1999","No"
"Bedford County, Virginia","1415.0","411.0","25.0","05000US51019","51","019","S","Renter","1960 to 1979","All"
"Bedford County, Virginia","215.0","135.0","26.0","05000US51019","51","019","D","Renter","1960 to 1979","Yes"
"Bedford County, Virginia","1200.0","389.0","27.0","05000US51019","51","019","D","Renter","1960 to 1979","No"
"Bedford County, Virginia","435.0","188.0","28.0","05000US51019","51","019","S","Renter","1940 to 1959","All"
"Bedford County, Virginia","55.0","60.0","29.0","05000US51019","51","019","D","Renter","1940 to 1959","Yes"
"Bedford County, Virginia","380.0","174.0","30.0","05000US51019","51","019","D","Renter","1940 to 1959","No"
"Bedford County, Virginia","515.0","251.0","31.0","05000US51019","51","019","S","Renter","1939-","All"
"Bedford County, Virginia","200.0","187.0","32.0","05000US51019","51","019","D","Renter","1939-","Yes"
"Bedford County, Virginia","315.0","160.0","33.0","05000US51019","51","019","D","Renter","1939-","No"
"Botetourt County, Virginia","12770.0","284.0","1.0","05000US51023","51","023","T","All","All","All"
"Botetourt County, Virginia","11400.0","361.0","2.0","05000US51023","51","023","S","Owner","All","All"
"Botetourt County, Virginia","1015.0","269.0","3.0","05000US51023","51","023","S","Owner","2000+","All"
"Botetourt County, Virginia","155.0","91.0","4.0","05000US51023","51","023","D","Owner","2000+","Yes"
"Botetourt County, Virginia","860.0","248.0","5.0","05000US51023","51","023","D","Owner","2000+","No"
"Botetourt County, Virginia","4720.0","431.0","6.0","05000US51023","51","023","S","Owner","1980 to 1999","All"
"Botetourt County, Virginia","715.0","257.0","7.0","05000US51023","51","023","D","Owner","1980 to 1999","Yes"
"Botetourt County, Virginia","4005.0","347.0","8.0","05000US51023","51","023","D","Owner","1980 to 1999","No"
"Botetourt County, Virginia","3685.0","423.0","9.0","05000US51023","51","023","S","Owner","1960 to 1979","All"
"Botetourt County, Virginia","225.0","118.0","10.0","05000US51023","51","023","D","Owner","1960 to 1979","Yes"
"Botetourt County, Virginia","3460.0","428.0","11.0","05000US51023","51","023","D","Owner","1960 to 1979","No"
"Botetourt County, Virginia","955.0","210.0","12.0","05000US51023","51","023","S","Owner","1940 to 1959","All"
"Botetourt County, Virginia","30.0","36.0","13.0","05000US51023","51","023","D","Owner","1940 to 1959","Yes"
"Botetourt County, Virginia","925.0","210.0","14.0","05000US51023","51","023","D","Owner","1940 to 1959","No"
"Botetourt County, Virginia","1020.0","202.0","15.0","05000US51023","51","023","S","Owner","1939-","All"
"Botetourt County, Virginia","150.0","105.0","16.0","05000US51023","51","023","D","Owner","1939-","Yes"
"Botetourt County, Virginia","870.0","186.0","17.0","05000US51023","51","023","D","Owner","1939-","No"
"Botetourt County, Virginia","1375.0","319.0","18.0","05000US51023","51","023","S","Renter","All","All"
"Botetourt County, Virginia","195.0","146.0","19.0","05000US51023","51","023","S","Renter","2000+","All"
"Botetourt County, Virginia","50.0","64.0","20.0","05000US51023","51","023","D","Renter","2000+","Yes"
"Botetourt County, Virginia","145.0","131.0","21.0","05000US51023","51","023","D","Renter","2000+","No"
"Botetourt County, Virginia","340.0","184.0","22.0","05000US51023","51","023","S","Renter","1980 to 1999","All"
"Botetourt County, Virginia","30.0","36.0","23.0","05000US51023","51","023","D","Renter","1980 to 1999","Yes"
"Botetourt County, Virginia","310.0","181.0","24.0","05000US51023","51","023","D","Renter","1980 to 1999","No"
"Botetourt County, Virginia","390.0","189.0","25.0","05000US51023","51","023","S","Renter","1960 to 1979","All"
"Botetourt County, Virginia","170.0","117.0","26.0","05000US51023","51","023","D","Renter","1960 to 1979","Yes"
"Botetourt County, Virginia","215.0","133.0","27.0","05000US51023","51","023","D","Renter","1960 to 1979","No"
"Botetourt County, Virginia","305.0","186.0","28.0","05000US51023","51","023","S","Renter","1940 to 1959","All"
"Botetourt County, Virginia","80.0","117.0","29.0","05000US51023","51","023","D","Renter","1940 to 1959","Yes"
"Botetourt County, Virginia","225.0","149.0","30.0","05000US51023","51","023","D","Renter","1940 to 1959","No"
"Botetourt County, Virginia","145.0","84.0","31.0","05000US51023","51","023","S","Renter","1939-","All"
"Botetourt County, Virginia","40.0","45.0","32.0","05000US51023","51","023","D","Renter","1939-","Yes"
"Botetourt County, Virginia","105.0","73.0","33.0","05000US51023","51","023","D","Renter","1939-","No"
"Buchanan County, Virginia","9195.0","412.0","1.0","05000US51027","51","027","T","All","All","All"
"Buchanan County, Virginia","7485.0","474.0","2.0","05000US51027","51","027","S","Owner","All","All"
"Buchanan County, Virginia","495.0","189.0","3.0","05000US51027","51","027","S","Owner","2000+","All"
"Buchanan County, Virginia","110.0","108.0","4.0","05000US51027","51","027","D","Owner","2000+","Yes"
"Buchanan County, Virginia","385.0","154.0","5.0","05000US51027","51","027","D","Owner","2000+","No"
"Buchanan County, Virginia","2690.0","358.0","6.0","05000US51027","51","027","S","Owner","1980 to 1999","All"
"Buchanan County, Virginia","430.0","199.0","7.0","05000US51027","51","027","D","Owner","1980 to 1999","Yes"
"Buchanan County, Virginia","2260.0","319.0","8.0","05000US51027","51","027","D","Owner","1980 to 1999","No"
"Buchanan County, Virginia","2550.0","410.0","9.0","05000US51027","51","027","S","Owner","1960 to 1979","All"
"Buchanan County, Virginia","220.0","164.0","10.0","05000US51027","51","027","D","Owner","1960 to 1979","Yes"
"Buchanan County, Virginia","2330.0","355.0","11.0","05000US51027","51","027","D","Owner","1960 to 1979","No"
"Buchanan County, Virginia","1265.0","249.0","12.0","05000US51027","51","027","S","Owner","1940 to 1959","All"
"Buchanan County, Virginia","155.0","123.0","13.0","05000US51027","51","027","D","Owner","1940 to 1959","Yes"
"Buchanan County, Virginia","1110.0","216.0","14.0","05000US51027","51","027","D","Owner","1940 to 1959","No"
"Buchanan County, Virginia","490.0","208.0","15.0","05000US51027","51","027","S","Owner","1939-","All"
"Buchanan County, Virginia","0.0","161.0","16.0","05000US51027","51","027","D","Owner","1939-","Yes"
"Buchanan County, Virginia","490.0","208.0","17.0","05000US51027","51","027","D","Owner","1939-","No"
"Buchanan County, Virginia","1705.0","401.0","18.0","05000US51027","51","027","S","Renter","All","All"
"Buchanan County, Virginia","80.0","68.0","19.0","05000US51027","51","027","S","Renter","2000+","All"
"Buchanan County, Virginia","20.0","40.0","20.0","05000US51027","51","027","D","Renter","2000+","Yes"
"Buchanan County, Virginia","55.0","56.0","21.0","05000US51027","51","027","D","Renter","2000+","No"
"Buchanan County, Virginia","400.0","210.0","22.0","05000US51027","51","027","S","Renter","1980 to 1999","All"
"Buchanan County, Virginia","35.0","58.0","23.0","05000US51027","51","027","D","Renter","1980 to 1999","Yes"
"Buchanan County, Virginia","365.0","203.0","24.0","05000US51027","51","027","D","Renter","1980 to 1999","No"
"Buchanan County, Virginia","595.0","242.0","25.0","05000US51027","51","027","S","Renter","1960 to 1979","All"
"Buchanan County, Virginia","115.0","110.0","26.0","05000US51027","51","027","D","Renter","1960 to 1979","Yes"
"Buchanan County, Virginia","480.0","218.0","27.0","05000US51027","51","027","D","Renter","1960 to 1979","No"
"Buchanan County, Virginia","505.0","195.0","28.0","05000US51027","51","027","S","Renter","1940 to 1959","All"
"Buchanan County, Virginia","50.0","57.0","29.0","05000US51027","51","027","D","Renter","1940 to 1959","Yes"
"Buchanan County, Virginia","455.0","190.0","30.0","05000US51027","51","027","D","Renter","1940 to 1959","No"
"Buchanan County, Virginia","125.0","106.0","31.0","05000US51027","51","027","S","Renter","1939-","All"
"Buchanan County, Virginia","0.0","161.0","32.0","05000US51027","51","027","D","Renter","1939-","Yes"
"Buchanan County, Virginia","125.0","106.0","33.0","05000US51027","51","027","D","Renter","1939-","No"
"Campbell County, Virginia","21800.0","371.0","1.0","05000US51031","51","031","T","All","All","All"
"Campbell County, Virginia","16340.0","650.0","2.0","05000US51031","51","031","S","Owner","All","All"
"Campbell County, Virginia","1005.0","310.0","3.0","05000US51031","51","031","S","Owner","2000+","All"
"Campbell County, Virginia","285.0","167.0","4.0","05000US51031","51","031","D","Owner","2000+","Yes"
"Campbell County, Virginia","725.0","269.0","5.0","05000US51031","51","031","D","Owner","2000+","No"
"Campbell County, Virginia","6675.0","586.0","6.0","05000US51031","51","031","S","Owner","1980 to 1999","All"
"Campbell County, Virginia","1030.0","292.0","7.0","05000US51031","51","031","D","Owner","1980 to 1999","Yes"
"Campbell County, Virginia","5640.0","590.0","8.0","05000US51031","51","031","D","Owner","1980 to 1999","No"
"Campbell County, Virginia","6220.0","543.0","9.0","05000US51031","51","031","S","Owner","1960 to 1979","All"
"Campbell County, Virginia","335.0","135.0","10.0","05000US51031","51","031","D","Owner","1960 to 1979","Yes"
"Campbell County, Virginia","5885.0","519.0","11.0","05000US51031","51","031","D","Owner","1960 to 1979","No"
