name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Prince William County, Virginia",1170.0,297.0,22.0,05000US51153,51,153,D,Owner,No,30.1-50% AMI,Not disabled
"Prince William County, Virginia",5010.0,660.0,23.0,05000US51153,51,153,S,Owner,No,50.1-80% AMI,All
"Prince William County, Virginia",615.0,191.0,24.0,05000US51153,51,153,D,Owner,No,50.1-80% AMI,Disabled
"Prince William County, Virginia",4395.0,630.0,25.0,05000US51153,51,153,D,Owner,No,50.1-80% AMI,Not disabled
"Prince William County, Virginia",50545.0,1741.0,26.0,05000US51153,51,153,S,Owner,No,80.1% AMI and above,All
"Prince William County, Virginia",2950.0,510.0,27.0,05000US51153,51,153,D,Owner,No,80.1% AMI and above,Disabled
"Prince William County, Virginia",47595.0,1654.0,28.0,05000US51153,51,153,D,Owner,No,80.1% AMI and above,Not disabled
"Prince William County, Virginia",180.0,141.0,29.0,05000US51153,51,153,S,Owner,N/A,All,All
"Prince William County, Virginia",180.0,141.0,30.0,05000US51153,51,153,S,Owner,N/A,30% AMI or less,All
"Prince William County, Virginia",25.0,43.0,31.0,05000US51153,51,153,D,Owner,N/A,30% AMI or less,Disabled
"Prince William County, Virginia",155.0,133.0,32.0,05000US51153,51,153,D,Owner,N/A,30% AMI or less,Not disabled
"Prince William County, Virginia",0.0,161.0,33.0,05000US51153,51,153,S,Owner,N/A,30.1-50% AMI,All
"Prince William County, Virginia",0.0,161.0,34.0,05000US51153,51,153,D,Owner,N/A,30.1-50% AMI,Disabled
"Prince William County, Virginia",0.0,161.0,35.0,05000US51153,51,153,D,Owner,N/A,30.1-50% AMI,Not disabled
"Prince William County, Virginia",0.0,161.0,36.0,05000US51153,51,153,S,Owner,N/A,50.1-80% AMI,All
"Prince William County, Virginia",0.0,161.0,37.0,05000US51153,51,153,D,Owner,N/A,50.1-80% AMI,Disabled
"Prince William County, Virginia",0.0,161.0,38.0,05000US51153,51,153,D,Owner,N/A,50.1-80% AMI,Not disabled
"Prince William County, Virginia",0.0,161.0,39.0,05000US51153,51,153,S,Owner,N/A,80.1% AMI and above,All
"Prince William County, Virginia",0.0,161.0,40.0,05000US51153,51,153,D,Owner,N/A,80.1% AMI and above,Disabled
"Prince William County, Virginia",0.0,161.0,41.0,05000US51153,51,153,D,Owner,N/A,80.1% AMI and above,Not disabled
"Prince William County, Virginia",30325.0,1453.0,42.0,05000US51153,51,153,S,Renter,All,All,All
"Prince William County, Virginia",14420.0,1373.0,43.0,05000US51153,51,153,S,Renter,Yes,All,All
"Prince William County, Virginia",4970.0,829.0,44.0,05000US51153,51,153,S,Renter,Yes,30% AMI or less,All
"Prince William County, Virginia",880.0,304.0,45.0,05000US51153,51,153,D,Renter,Yes,30% AMI or less,Disabled
"Prince William County, Virginia",4090.0,761.0,46.0,05000US51153,51,153,D,Renter,Yes,30% AMI or less,Not disabled
"Prince William County, Virginia",4340.0,731.0,47.0,05000US51153,51,153,S,Renter,Yes,30.1-50% AMI,All
"Prince William County, Virginia",240.0,169.0,48.0,05000US51153,51,153,D,Renter,Yes,30.1-50% AMI,Disabled
"Prince William County, Virginia",4100.0,740.0,49.0,05000US51153,51,153,D,Renter,Yes,30.1-50% AMI,Not disabled
"Prince William County, Virginia",3880.0,730.0,50.0,05000US51153,51,153,S,Renter,Yes,50.1-80% AMI,All
"Prince William County, Virginia",155.0,132.0,51.0,05000US51153,51,153,D,Renter,Yes,50.1-80% AMI,Disabled
"Prince William County, Virginia",3725.0,712.0,52.0,05000US51153,51,153,D,Renter,Yes,50.1-80% AMI,Not disabled
"Prince William County, Virginia",1230.0,295.0,53.0,05000US51153,51,153,S,Renter,Yes,80.1% AMI and above,All
"Prince William County, Virginia",15.0,27.0,54.0,05000US51153,51,153,D,Renter,Yes,80.1% AMI and above,Disabled
"Prince William County, Virginia",1215.0,301.0,55.0,05000US51153,51,153,D,Renter,Yes,80.1% AMI and above,Not disabled
"Prince William County, Virginia",14955.0,1369.0,56.0,05000US51153,51,153,S,Renter,No,All,All
"Prince William County, Virginia",295.0,162.0,57.0,05000US51153,51,153,S,Renter,No,30% AMI or less,All
"Prince William County, Virginia",65.0,62.0,58.0,05000US51153,51,153,D,Renter,No,30% AMI or less,Disabled
"Prince William County, Virginia",230.0,139.0,59.0,05000US51153,51,153,D,Renter,No,30% AMI or less,Not disabled
"Prince William County, Virginia",430.0,232.0,60.0,05000US51153,51,153,S,Renter,No,30.1-50% AMI,All
"Prince William County, Virginia",85.0,86.0,61.0,05000US51153,51,153,D,Renter,No,30.1-50% AMI,Disabled
"Prince William County, Virginia",345.0,215.0,62.0,05000US51153,51,153,D,Renter,No,30.1-50% AMI,Not disabled
"Prince William County, Virginia",4945.0,822.0,63.0,05000US51153,51,153,S,Renter,No,50.1-80% AMI,All
"Prince William County, Virginia",135.0,117.0,64.0,05000US51153,51,153,D,Renter,No,50.1-80% AMI,Disabled
"Prince William County, Virginia",4810.0,798.0,65.0,05000US51153,51,153,D,Renter,No,50.1-80% AMI,Not disabled
"Prince William County, Virginia",9285.0,1227.0,66.0,05000US51153,51,153,S,Renter,No,80.1% AMI and above,All
"Prince William County, Virginia",395.0,209.0,67.0,05000US51153,51,153,D,Renter,No,80.1% AMI and above,Disabled
"Prince William County, Virginia",8890.0,1179.0,68.0,05000US51153,51,153,D,Renter,No,80.1% AMI and above,Not disabled
"Prince William County, Virginia",950.0,271.0,69.0,05000US51153,51,153,S,Renter,N/A,All,All
"Prince William County, Virginia",250.0,162.0,70.0,05000US51153,51,153,S,Renter,N/A,30% AMI or less,All
"Prince William County, Virginia",50.0,60.0,71.0,05000US51153,51,153,D,Renter,N/A,30% AMI or less,Disabled
"Prince William County, Virginia",200.0,165.0,72.0,05000US51153,51,153,D,Renter,N/A,30% AMI or less,Not disabled
"Prince William County, Virginia",215.0,129.0,73.0,05000US51153,51,153,S,Renter,N/A,30.1-50% AMI,All
"Prince William County, Virginia",15.0,28.0,74.0,05000US51153,51,153,D,Renter,N/A,30.1-50% AMI,Disabled
"Prince William County, Virginia",195.0,129.0,75.0,05000US51153,51,153,D,Renter,N/A,30.1-50% AMI,Not disabled
"Prince William County, Virginia",370.0,196.0,76.0,05000US51153,51,153,S,Renter,N/A,50.1-80% AMI,All
"Prince William County, Virginia",20.0,35.0,77.0,05000US51153,51,153,D,Renter,N/A,50.1-80% AMI,Disabled
"Prince William County, Virginia",350.0,195.0,78.0,05000US51153,51,153,D,Renter,N/A,50.1-80% AMI,Not disabled
"Prince William County, Virginia",120.0,83.0,79.0,05000US51153,51,153,S,Renter,N/A,80.1% AMI and above,All
"Prince William County, Virginia",20.0,34.0,80.0,05000US51153,51,153,D,Renter,N/A,80.1% AMI and above,Disabled
"Prince William County, Virginia",100.0,76.0,81.0,05000US51153,51,153,D,Renter,N/A,80.1% AMI and above,Not disabled
