name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Richmond city, Virginia",9445.0,992.0,76.0,05000US51760,51,760,S,Renter,No overcrowding,50.1-80% AMI,All
"Richmond city, Virginia",3450.0,621.0,77.0,05000US51760,51,760,D,Renter,No overcrowding,50.1-80% AMI,1 family household
"Richmond city, Virginia",215.0,276.0,78.0,05000US51760,51,760,D,Renter,No overcrowding,50.1-80% AMI,2+ families in household
"Richmond city, Virginia",5785.0,797.0,79.0,05000US51760,51,760,D,Renter,No overcrowding,50.1-80% AMI,Non-family household
"Richmond city, Virginia",3375.0,515.0,80.0,05000US51760,51,760,S,Renter,No overcrowding,80.1-95% AMI,All
"Richmond city, Virginia",1455.0,436.0,81.0,05000US51760,51,760,D,Renter,No overcrowding,80.1-95% AMI,1 family household
"Richmond city, Virginia",70.0,88.0,82.0,05000US51760,51,760,D,Renter,No overcrowding,80.1-95% AMI,2+ families in household
"Richmond city, Virginia",1850.0,480.0,83.0,05000US51760,51,760,D,Renter,No overcrowding,80.1-95% AMI,Non-family household
"Richmond city, Virginia",6710.0,783.0,84.0,05000US51760,51,760,S,Renter,No overcrowding,95.1% AMI and above,All
"Richmond city, Virginia",2665.0,611.0,85.0,05000US51760,51,760,D,Renter,No overcrowding,95.1% AMI and above,1 family household
"Richmond city, Virginia",100.0,113.0,86.0,05000US51760,51,760,D,Renter,No overcrowding,95.1% AMI and above,2+ families in household
"Richmond city, Virginia",3945.0,551.0,87.0,05000US51760,51,760,D,Renter,No overcrowding,95.1% AMI and above,Non-family household
"Richmond city, Virginia",910.0,325.0,88.0,05000US51760,51,760,S,Renter,Moderate overcrowding,All,All
"Richmond city, Virginia",420.0,197.0,89.0,05000US51760,51,760,S,Renter,Moderate overcrowding,30% AMI or less,All
"Richmond city, Virginia",330.0,168.0,90.0,05000US51760,51,760,D,Renter,Moderate overcrowding,30% AMI or less,1 family household
"Richmond city, Virginia",85.0,103.0,91.0,05000US51760,51,760,D,Renter,Moderate overcrowding,30% AMI or less,2+ families in household
"Richmond city, Virginia",0.0,161.0,92.0,05000US51760,51,760,D,Renter,Moderate overcrowding,30% AMI or less,Non-family household
"Richmond city, Virginia",85.0,80.0,93.0,05000US51760,51,760,S,Renter,Moderate overcrowding,30.1-50% AMI,All
"Richmond city, Virginia",30.0,33.0,94.0,05000US51760,51,760,D,Renter,Moderate overcrowding,30.1-50% AMI,1 family household
"Richmond city, Virginia",15.0,24.0,95.0,05000US51760,51,760,D,Renter,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Richmond city, Virginia",40.0,70.0,96.0,05000US51760,51,760,D,Renter,Moderate overcrowding,30.1-50% AMI,Non-family household
"Richmond city, Virginia",315.0,182.0,97.0,05000US51760,51,760,S,Renter,Moderate overcrowding,50.1-80% AMI,All
"Richmond city, Virginia",275.0,178.0,98.0,05000US51760,51,760,D,Renter,Moderate overcrowding,50.1-80% AMI,1 family household
"Richmond city, Virginia",40.0,42.0,99.0,05000US51760,51,760,D,Renter,Moderate overcrowding,50.1-80% AMI,2+ families in household
"Richmond city, Virginia",0.0,161.0,100.0,05000US51760,51,760,D,Renter,Moderate overcrowding,50.1-80% AMI,Non-family household
"Richmond city, Virginia",20.0,39.0,101.0,05000US51760,51,760,S,Renter,Moderate overcrowding,80.1-95% AMI,All
"Richmond city, Virginia",0.0,161.0,102.0,05000US51760,51,760,D,Renter,Moderate overcrowding,80.1-95% AMI,1 family household
"Richmond city, Virginia",20.0,39.0,103.0,05000US51760,51,760,D,Renter,Moderate overcrowding,80.1-95% AMI,2+ families in household
"Richmond city, Virginia",0.0,161.0,104.0,05000US51760,51,760,D,Renter,Moderate overcrowding,80.1-95% AMI,Non-family household
"Richmond city, Virginia",70.0,69.0,105.0,05000US51760,51,760,S,Renter,Moderate overcrowding,95.1% AMI and above,All
"Richmond city, Virginia",20.0,37.0,106.0,05000US51760,51,760,D,Renter,Moderate overcrowding,95.1% AMI and above,1 family household
"Richmond city, Virginia",10.0,15.0,107.0,05000US51760,51,760,D,Renter,Moderate overcrowding,95.1% AMI and above,2+ families in household
"Richmond city, Virginia",40.0,61.0,108.0,05000US51760,51,760,D,Renter,Moderate overcrowding,95.1% AMI and above,Non-family household
"Richmond city, Virginia",155.0,94.0,109.0,05000US51760,51,760,S,Renter,Severe overcrowding,All,All
"Richmond city, Virginia",35.0,34.0,110.0,05000US51760,51,760,S,Renter,Severe overcrowding,30% AMI or less,All
"Richmond city, Virginia",25.0,35.0,111.0,05000US51760,51,760,D,Renter,Severe overcrowding,30% AMI or less,1 family household
"Richmond city, Virginia",0.0,161.0,112.0,05000US51760,51,760,D,Renter,Severe overcrowding,30% AMI or less,2+ families in household
"Richmond city, Virginia",4.0,12.0,113.0,05000US51760,51,760,D,Renter,Severe overcrowding,30% AMI or less,Non-family household
"Richmond city, Virginia",75.0,98.0,114.0,05000US51760,51,760,S,Renter,Severe overcrowding,30.1-50% AMI,All
"Richmond city, Virginia",75.0,98.0,115.0,05000US51760,51,760,D,Renter,Severe overcrowding,30.1-50% AMI,1 family household
"Richmond city, Virginia",0.0,161.0,116.0,05000US51760,51,760,D,Renter,Severe overcrowding,30.1-50% AMI,2+ families in household
"Richmond city, Virginia",0.0,161.0,117.0,05000US51760,51,760,D,Renter,Severe overcrowding,30.1-50% AMI,Non-family household
"Richmond city, Virginia",45.0,49.0,118.0,05000US51760,51,760,S,Renter,Severe overcrowding,50.1-80% AMI,All
"Richmond city, Virginia",25.0,39.0,119.0,05000US51760,51,760,D,Renter,Severe overcrowding,50.1-80% AMI,1 family household
"Richmond city, Virginia",0.0,161.0,120.0,05000US51760,51,760,D,Renter,Severe overcrowding,50.1-80% AMI,2+ families in household
"Richmond city, Virginia",20.0,33.0,121.0,05000US51760,51,760,D,Renter,Severe overcrowding,50.1-80% AMI,Non-family household
"Richmond city, Virginia",0.0,161.0,122.0,05000US51760,51,760,S,Renter,Severe overcrowding,80.1-95% AMI,All
"Richmond city, Virginia",0.0,161.0,123.0,05000US51760,51,760,D,Renter,Severe overcrowding,80.1-95% AMI,1 family household
"Richmond city, Virginia",0.0,161.0,124.0,05000US51760,51,760,D,Renter,Severe overcrowding,80.1-95% AMI,2+ families in household
"Richmond city, Virginia",0.0,161.0,125.0,05000US51760,51,760,D,Renter,Severe overcrowding,80.1-95% AMI,Non-family household
"Richmond city, Virginia",0.0,161.0,126.0,05000US51760,51,760,S,Renter,Severe overcrowding,95.1% AMI and above,All
"Richmond city, Virginia",0.0,161.0,127.0,05000US51760,51,760,D,Renter,Severe overcrowding,95.1% AMI and above,1 family household
"Richmond city, Virginia",0.0,161.0,128.0,05000US51760,51,760,D,Renter,Severe overcrowding,95.1% AMI and above,2+ families in household
"Richmond city, Virginia",0.0,161.0,129.0,05000US51760,51,760,D,Renter,Severe overcrowding,95.1% AMI and above,Non-family household
