name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Hopewell city, Virginia",0.0,161.0,27.0,05000US51670,51,670,D,Owner,Moderate overcrowding,30% AMI or less,2+ families in household
"Hopewell city, Virginia",0.0,161.0,28.0,05000US51670,51,670,D,Owner,Moderate overcrowding,30% AMI or less,Non-family household
"Hopewell city, Virginia",0.0,161.0,29.0,05000US51670,51,670,S,Owner,Moderate overcrowding,30.1-50% AMI,All
"Hopewell city, Virginia",0.0,161.0,30.0,05000US51670,51,670,D,Owner,Moderate overcrowding,30.1-50% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,31.0,05000US51670,51,670,D,Owner,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,32.0,05000US51670,51,670,D,Owner,Moderate overcrowding,30.1-50% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,33.0,05000US51670,51,670,S,Owner,Moderate overcrowding,50.1-80% AMI,All
"Hopewell city, Virginia",0.0,161.0,34.0,05000US51670,51,670,D,Owner,Moderate overcrowding,50.1-80% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,35.0,05000US51670,51,670,D,Owner,Moderate overcrowding,50.1-80% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,36.0,05000US51670,51,670,D,Owner,Moderate overcrowding,50.1-80% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,37.0,05000US51670,51,670,S,Owner,Moderate overcrowding,80.1-95% AMI,All
"Hopewell city, Virginia",0.0,161.0,38.0,05000US51670,51,670,D,Owner,Moderate overcrowding,80.1-95% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,39.0,05000US51670,51,670,D,Owner,Moderate overcrowding,80.1-95% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,40.0,05000US51670,51,670,D,Owner,Moderate overcrowding,80.1-95% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,41.0,05000US51670,51,670,S,Owner,Moderate overcrowding,95.1% AMI and above,All
"Hopewell city, Virginia",0.0,161.0,42.0,05000US51670,51,670,D,Owner,Moderate overcrowding,95.1% AMI and above,1 family household
"Hopewell city, Virginia",0.0,161.0,43.0,05000US51670,51,670,D,Owner,Moderate overcrowding,95.1% AMI and above,2+ families in household
"Hopewell city, Virginia",0.0,161.0,44.0,05000US51670,51,670,D,Owner,Moderate overcrowding,95.1% AMI and above,Non-family household
"Hopewell city, Virginia",0.0,161.0,45.0,05000US51670,51,670,S,Owner,Severe overcrowding,All,All
"Hopewell city, Virginia",0.0,161.0,46.0,05000US51670,51,670,S,Owner,Severe overcrowding,30% AMI or less,All
"Hopewell city, Virginia",0.0,161.0,47.0,05000US51670,51,670,D,Owner,Severe overcrowding,30% AMI or less,1 family household
"Hopewell city, Virginia",0.0,161.0,48.0,05000US51670,51,670,D,Owner,Severe overcrowding,30% AMI or less,2+ families in household
"Hopewell city, Virginia",0.0,161.0,49.0,05000US51670,51,670,D,Owner,Severe overcrowding,30% AMI or less,Non-family household
"Hopewell city, Virginia",0.0,161.0,50.0,05000US51670,51,670,S,Owner,Severe overcrowding,30.1-50% AMI,All
"Hopewell city, Virginia",0.0,161.0,51.0,05000US51670,51,670,D,Owner,Severe overcrowding,30.1-50% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,52.0,05000US51670,51,670,D,Owner,Severe overcrowding,30.1-50% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,53.0,05000US51670,51,670,D,Owner,Severe overcrowding,30.1-50% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,54.0,05000US51670,51,670,S,Owner,Severe overcrowding,50.1-80% AMI,All
"Hopewell city, Virginia",0.0,161.0,55.0,05000US51670,51,670,D,Owner,Severe overcrowding,50.1-80% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,56.0,05000US51670,51,670,D,Owner,Severe overcrowding,50.1-80% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,57.0,05000US51670,51,670,D,Owner,Severe overcrowding,50.1-80% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,58.0,05000US51670,51,670,S,Owner,Severe overcrowding,80.1-95% AMI,All
"Hopewell city, Virginia",0.0,161.0,59.0,05000US51670,51,670,D,Owner,Severe overcrowding,80.1-95% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,60.0,05000US51670,51,670,D,Owner,Severe overcrowding,80.1-95% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,61.0,05000US51670,51,670,D,Owner,Severe overcrowding,80.1-95% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,62.0,05000US51670,51,670,S,Owner,Severe overcrowding,95.1% AMI and above,All
"Hopewell city, Virginia",0.0,161.0,63.0,05000US51670,51,670,D,Owner,Severe overcrowding,95.1% AMI and above,1 family household
"Hopewell city, Virginia",0.0,161.0,64.0,05000US51670,51,670,D,Owner,Severe overcrowding,95.1% AMI and above,2+ families in household
"Hopewell city, Virginia",0.0,161.0,65.0,05000US51670,51,670,D,Owner,Severe overcrowding,95.1% AMI and above,Non-family household
"Hopewell city, Virginia",4250.0,497.0,66.0,05000US51670,51,670,S,Renter,All,All,All
"Hopewell city, Virginia",4045.0,513.0,67.0,05000US51670,51,670,S,Renter,No overcrowding,All,All
"Hopewell city, Virginia",1195.0,339.0,68.0,05000US51670,51,670,S,Renter,No overcrowding,30% AMI or less,All
"Hopewell city, Virginia",370.0,183.0,69.0,05000US51670,51,670,D,Renter,No overcrowding,30% AMI or less,1 family household
"Hopewell city, Virginia",0.0,161.0,70.0,05000US51670,51,670,D,Renter,No overcrowding,30% AMI or less,2+ families in household
"Hopewell city, Virginia",825.0,273.0,71.0,05000US51670,51,670,D,Renter,No overcrowding,30% AMI or less,Non-family household
"Hopewell city, Virginia",770.0,238.0,72.0,05000US51670,51,670,S,Renter,No overcrowding,30.1-50% AMI,All
"Hopewell city, Virginia",365.0,128.0,73.0,05000US51670,51,670,D,Renter,No overcrowding,30.1-50% AMI,1 family household
"Hopewell city, Virginia",70.0,83.0,74.0,05000US51670,51,670,D,Renter,No overcrowding,30.1-50% AMI,2+ families in household
"Hopewell city, Virginia",335.0,181.0,75.0,05000US51670,51,670,D,Renter,No overcrowding,30.1-50% AMI,Non-family household
"Hopewell city, Virginia",1045.0,331.0,76.0,05000US51670,51,670,S,Renter,No overcrowding,50.1-80% AMI,All
"Hopewell city, Virginia",710.0,304.0,77.0,05000US51670,51,670,D,Renter,No overcrowding,50.1-80% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,78.0,05000US51670,51,670,D,Renter,No overcrowding,50.1-80% AMI,2+ families in household
"Hopewell city, Virginia",335.0,166.0,79.0,05000US51670,51,670,D,Renter,No overcrowding,50.1-80% AMI,Non-family household
"Hopewell city, Virginia",440.0,176.0,80.0,05000US51670,51,670,S,Renter,No overcrowding,80.1-95% AMI,All
"Hopewell city, Virginia",340.0,157.0,81.0,05000US51670,51,670,D,Renter,No overcrowding,80.1-95% AMI,1 family household
"Hopewell city, Virginia",65.0,91.0,82.0,05000US51670,51,670,D,Renter,No overcrowding,80.1-95% AMI,2+ families in household
"Hopewell city, Virginia",35.0,54.0,83.0,05000US51670,51,670,D,Renter,No overcrowding,80.1-95% AMI,Non-family household
"Hopewell city, Virginia",595.0,245.0,84.0,05000US51670,51,670,S,Renter,No overcrowding,95.1% AMI and above,All
"Hopewell city, Virginia",315.0,174.0,85.0,05000US51670,51,670,D,Renter,No overcrowding,95.1% AMI and above,1 family household
"Hopewell city, Virginia",0.0,161.0,86.0,05000US51670,51,670,D,Renter,No overcrowding,95.1% AMI and above,2+ families in household
"Hopewell city, Virginia",280.0,187.0,87.0,05000US51670,51,670,D,Renter,No overcrowding,95.1% AMI and above,Non-family household
"Hopewell city, Virginia",145.0,111.0,88.0,05000US51670,51,670,S,Renter,Moderate overcrowding,All,All
"Hopewell city, Virginia",70.0,103.0,89.0,05000US51670,51,670,S,Renter,Moderate overcrowding,30% AMI or less,All
"Hopewell city, Virginia",70.0,103.0,90.0,05000US51670,51,670,D,Renter,Moderate overcrowding,30% AMI or less,1 family household
"Hopewell city, Virginia",0.0,161.0,91.0,05000US51670,51,670,D,Renter,Moderate overcrowding,30% AMI or less,2+ families in household
"Hopewell city, Virginia",0.0,161.0,92.0,05000US51670,51,670,D,Renter,Moderate overcrowding,30% AMI or less,Non-family household
"Hopewell city, Virginia",75.0,63.0,93.0,05000US51670,51,670,S,Renter,Moderate overcrowding,30.1-50% AMI,All
"Hopewell city, Virginia",75.0,63.0,94.0,05000US51670,51,670,D,Renter,Moderate overcrowding,30.1-50% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,95.0,05000US51670,51,670,D,Renter,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,96.0,05000US51670,51,670,D,Renter,Moderate overcrowding,30.1-50% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,97.0,05000US51670,51,670,S,Renter,Moderate overcrowding,50.1-80% AMI,All
"Hopewell city, Virginia",0.0,161.0,98.0,05000US51670,51,670,D,Renter,Moderate overcrowding,50.1-80% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,99.0,05000US51670,51,670,D,Renter,Moderate overcrowding,50.1-80% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,100.0,05000US51670,51,670,D,Renter,Moderate overcrowding,50.1-80% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,101.0,05000US51670,51,670,S,Renter,Moderate overcrowding,80.1-95% AMI,All
"Hopewell city, Virginia",0.0,161.0,102.0,05000US51670,51,670,D,Renter,Moderate overcrowding,80.1-95% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,103.0,05000US51670,51,670,D,Renter,Moderate overcrowding,80.1-95% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,104.0,05000US51670,51,670,D,Renter,Moderate overcrowding,80.1-95% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,105.0,05000US51670,51,670,S,Renter,Moderate overcrowding,95.1% AMI and above,All
"Hopewell city, Virginia",0.0,161.0,106.0,05000US51670,51,670,D,Renter,Moderate overcrowding,95.1% AMI and above,1 family household
"Hopewell city, Virginia",0.0,161.0,107.0,05000US51670,51,670,D,Renter,Moderate overcrowding,95.1% AMI and above,2+ families in household
"Hopewell city, Virginia",0.0,161.0,108.0,05000US51670,51,670,D,Renter,Moderate overcrowding,95.1% AMI and above,Non-family household
"Hopewell city, Virginia",60.0,89.0,109.0,05000US51670,51,670,S,Renter,Severe overcrowding,All,All
"Hopewell city, Virginia",0.0,161.0,110.0,05000US51670,51,670,S,Renter,Severe overcrowding,30% AMI or less,All
"Hopewell city, Virginia",0.0,161.0,111.0,05000US51670,51,670,D,Renter,Severe overcrowding,30% AMI or less,1 family household
"Hopewell city, Virginia",0.0,161.0,112.0,05000US51670,51,670,D,Renter,Severe overcrowding,30% AMI or less,2+ families in household
"Hopewell city, Virginia",0.0,161.0,113.0,05000US51670,51,670,D,Renter,Severe overcrowding,30% AMI or less,Non-family household
"Hopewell city, Virginia",0.0,161.0,114.0,05000US51670,51,670,S,Renter,Severe overcrowding,30.1-50% AMI,All
"Hopewell city, Virginia",0.0,161.0,115.0,05000US51670,51,670,D,Renter,Severe overcrowding,30.1-50% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,116.0,05000US51670,51,670,D,Renter,Severe overcrowding,30.1-50% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,117.0,05000US51670,51,670,D,Renter,Severe overcrowding,30.1-50% AMI,Non-family household
"Hopewell city, Virginia",60.0,89.0,118.0,05000US51670,51,670,S,Renter,Severe overcrowding,50.1-80% AMI,All
"Hopewell city, Virginia",60.0,89.0,119.0,05000US51670,51,670,D,Renter,Severe overcrowding,50.1-80% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,120.0,05000US51670,51,670,D,Renter,Severe overcrowding,50.1-80% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,121.0,05000US51670,51,670,D,Renter,Severe overcrowding,50.1-80% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,122.0,05000US51670,51,670,S,Renter,Severe overcrowding,80.1-95% AMI,All
"Hopewell city, Virginia",0.0,161.0,123.0,05000US51670,51,670,D,Renter,Severe overcrowding,80.1-95% AMI,1 family household
"Hopewell city, Virginia",0.0,161.0,124.0,05000US51670,51,670,D,Renter,Severe overcrowding,80.1-95% AMI,2+ families in household
"Hopewell city, Virginia",0.0,161.0,125.0,05000US51670,51,670,D,Renter,Severe overcrowding,80.1-95% AMI,Non-family household
"Hopewell city, Virginia",0.0,161.0,126.0,05000US51670,51,670,S,Renter,Severe overcrowding,95.1% AMI and above,All
"Hopewell city, Virginia",0.0,161.0,127.0,05000US51670,51,670,D,Renter,Severe overcrowding,95.1% AMI and above,1 family household
"Hopewell city, Virginia",0.0,161.0,128.0,05000US51670,51,670,D,Renter,Severe overcrowding,95.1% AMI and above,2+ families in household
"Hopewell city, Virginia",0.0,161.0,129.0,05000US51670,51,670,D,Renter,Severe overcrowding,95.1% AMI and above,Non-family household
